id_000001	genome_1903704_rplT
id_005978	genome_485916_rplA
id_005979	genome_485916_rplL
id_005980	genome_485916_rpsL
id_005981	genome_485916_rpsG
id_005982	genome_485916_rpsJ
id_005983	genome_485916_rplC
id_005984	genome_485916_rplD
id_005985	genome_485916_rplW
id_005986	genome_485916_rplB
id_005987	genome_485916_rpsS
id_005988	genome_485916_rplV
id_005989	genome_485916_rpsC
id_005990	genome_485916_rplP
id_005991	genome_485916_rpsQ
id_005992	genome_485916_rplN
id_005993	genome_485916_rplX
id_005994	genome_485916_rplE
id_005995	genome_485916_rpsH
id_005996	genome_485916_rplF
id_005997	genome_485916_rplR
id_005998	genome_485916_rpsE
id_005999	genome_485916_rplO
id_006000	genome_485916_rpsM
id_006001	genome_485916_rpsK
id_006002	genome_485916_rpsD
id_006003	genome_485916_rplQ
id_006004	genome_485916_rplM
id_006005	genome_485916_rpsI
id_006006	genome_485916_rpmB
id_006007	genome_485916_rpsP
id_006008	genome_485916_rplS
id_006009	genome_485916_rplT
id_006010	genome_485916_rpsO
id_006011	genome_485916_rpsB
id_006012	genome_485916_rpsU
id_006013	genome_485916_rpsT
id_006014	genome_485916_rplU
id_006015	genome_485916_rpsR
id_006016	genome_485916_rpsF
id_006017	genome_411483_rpsF
id_006018	genome_411483_rplS
id_006019	genome_411483_rpsB
id_006020	genome_411483_rpmB
id_006021	genome_411483_rplU
id_006022	genome_411483_rplL
id_006023	genome_411483_rplA
id_006024	genome_411483_rplK
id_006025	genome_411483_rpsT
id_006026	genome_411483_rpsU
id_006027	genome_411483_rplT
id_006028	genome_411483_rpsP
id_006029	genome_411483_rplQ
id_006030	genome_411483_rpsD
id_006031	genome_411483_rpsK
id_006032	genome_411483_rpsM
id_006033	genome_411483_rplO
id_006034	genome_411483_rpsE
id_006035	genome_411483_rplR
id_006036	genome_411483_rplF
id_006037	genome_411483_rpsH
id_006038	genome_411483_rplE
id_006039	genome_411483_rplX
id_006040	genome_411483_rplN
id_006041	genome_411483_rpsQ
id_006042	genome_411483_rplP
id_006043	genome_411483_rpsC
id_006044	genome_411483_rplV
id_006045	genome_411483_rpsS
id_006046	genome_411483_rplB
id_006047	genome_411483_rplW
id_006048	genome_411483_rplD
id_006049	genome_411483_rplC
id_006050	genome_411483_rpsJ
id_006051	genome_411483_rpsO
id_006052	genome_411483_rpsL
id_006053	genome_411483_rpsG
id_006054	genome_411483_rpsI
id_006055	genome_411483_rplM
id_006056	genome_562_rpmB
id_006057	genome_562_rpmG
id_006058	genome_562_rlmJ
id_006059	genome_562_rpsL
id_006060	genome_562_rpsG
id_006061	genome_562_rpsJ
id_006062	genome_562_rplC
id_006063	genome_562_rplD
id_006064	genome_562_rplW
id_006065	genome_562_rplB
id_006066	genome_562_rpsS
id_006067	genome_562_rplV
id_006068	genome_562_rpsC
id_006069	genome_562_rplP
id_006070	genome_562_rpsQ
id_006071	genome_562_rplN
id_006072	genome_562_rplX
id_006073	genome_562_rplE
id_006074	genome_562_rpsN
id_006075	genome_562_rpsH
id_006076	genome_562_rplF
id_006077	genome_562_rplR
id_006078	genome_562_rpsE
id_006079	genome_562_rplO
id_006080	genome_562_rpsM
id_006081	genome_562_rpsK
id_006082	genome_562_rpsD
id_006083	genome_562_rplQ
id_006084	genome_562_rplM
id_006085	genome_562_rpsI
id_006086	genome_562_rplU
id_006087	genome_562_rpsO
id_006088	genome_562_rpsU
id_006089	genome_562_rpsP
id_006090	genome_562_rplS
id_006091	genome_562_rplY
id_006092	genome_562_rplT
id_006093	genome_562_rpsA
id_006094	genome_562_rpsB
id_006095	genome_562_rpsT
id_006096	genome_562_rpsR
id_006097	genome_562_rpsF
id_006098	genome_562_rplL
id_006099	genome_562_rplA
id_006100	genome_562_rplK
id_006101	genome_1482_rpsF
id_006102	genome_1482_rpsR
id_006103	genome_1482_rpsI
id_006104	genome_1482_rplM
id_006105	genome_1482_rplQ
id_006106	genome_1482_rpsK
id_006107	genome_1482_rpsM
id_006108	genome_1482_rplO
id_006109	genome_1482_rpsE
id_006110	genome_1482_rplR
id_006111	genome_1482_rplF
id_006112	genome_1482_rpsH
id_006113	genome_1482_rplE
id_006114	genome_1482_rplX
id_006115	genome_1482_rplN
id_006116	genome_1482_rpsQ
id_006117	genome_1482_rplP
id_006118	genome_1482_rpsC
id_006119	genome_1482_rplV
id_006120	genome_1482_rpsS
id_006121	genome_1482_rplB
id_006122	genome_1482_rplW
id_006123	genome_1482_rplD
id_006124	genome_1482_rplC
id_006125	genome_1482_rpsJ
id_006126	genome_1482_rpsG
id_006127	genome_1482_rpsL
id_006128	genome_1482_rplL
id_006129	genome_1482_rplA
id_006130	genome_1482_rplK
id_006131	genome_1482_rpsD
id_006132	genome_1482_rplT
id_006133	genome_1482_rplU
id_006134	genome_1482_rpsT
id_006135	genome_1482_rpsU
id_006136	genome_1482_rpmB
id_006137	genome_1482_rpsP
id_006138	genome_1482_rplS
id_006139	genome_1482_rpsB
id_006140	genome_1482_rpsO
id_006141	genome_1476_rplY
id_006142	genome_1476_rpmB
id_006143	genome_1476_rpsP
id_006144	genome_1476_rplS
id_006145	genome_1476_rpsB
id_006146	genome_1476_rpsO
id_006147	genome_1476_rpsU
id_006148	genome_1476_rpsT
id_006149	genome_1476_rplU
id_006150	genome_1476_rplT
id_006151	genome_1476_rpsD
id_006152	genome_1476_rpsI
id_006153	genome_1476_rplM
id_006154	genome_1476_rplQ
id_006155	genome_1476_rpsK
id_006156	genome_1476_rpsM
id_006157	genome_1476_rplO
id_006158	genome_1476_rpsE
id_006159	genome_1476_rplR
id_006160	genome_1476_rplF
id_006161	genome_1476_rpsH
id_006162	genome_1476_rplE
id_006163	genome_1476_rplX
id_006164	genome_1476_rplN
id_006165	genome_1476_rpsQ
id_006166	genome_1476_rplP
id_006167	genome_1476_rpsC
id_006168	genome_1476_rplV
id_006169	genome_1476_rpsS
id_006170	genome_1476_rplB
id_006171	genome_1476_rplW
id_006172	genome_1476_rplD
id_006173	genome_1476_rplC
id_006174	genome_1476_rpsJ
id_006175	genome_1476_rpsG
id_006176	genome_1476_rpsL
id_006177	genome_1476_rplL
id_006178	genome_1476_rplA
id_006179	genome_1476_rplK
id_006180	genome_1476_rpsR
id_006181	genome_1476_rpsF
id_006182	genome_407035_rpmB
id_006183	genome_407035_rpsP
id_006184	genome_407035_rplS
id_006185	genome_407035_rpsB
id_006186	genome_407035_rpsO
id_006187	genome_407035_rplU
id_006188	genome_407035_rpsT
id_006189	genome_407035_rpsU
id_006190	genome_407035_rpsA
id_006191	genome_407035_rpsG
id_006192	genome_407035_rpsL
id_006193	genome_407035_rplL
id_006194	genome_407035_rplA
id_006195	genome_407035_rplK
id_006196	genome_407035_rplY
id_006197	genome_407035_rpsR
id_006198	genome_407035_rpsF
id_006199	genome_407035_rpsJ
id_006200	genome_407035_rplC
id_006201	genome_407035_rplD
id_006202	genome_407035_rplW
id_006203	genome_407035_rplB
id_006204	genome_407035_rpsS
id_006205	genome_407035_rplV
id_006206	genome_407035_rpsC
id_006207	genome_407035_rplP
id_006208	genome_407035_rpsQ
id_006209	genome_407035_rplN
id_006210	genome_407035_rplX
id_006211	genome_407035_rplE
id_006212	genome_407035_rpsH
id_006213	genome_407035_rplF
id_006214	genome_407035_rplR
id_006215	genome_407035_rpsE
id_006216	genome_407035_rplO
id_006217	genome_407035_rpsM
id_006218	genome_407035_rpsK
id_006219	genome_407035_rplQ
id_006220	genome_407035_rplM
id_006221	genome_407035_rpsI
id_006222	genome_407035_rplT
id_006223	genome_407035_rpsD
id_006224	genome_747365_rpsR
id_006225	genome_747365_rplT
id_006226	genome_747365_rpsL
id_006227	genome_747365_rpsG
id_006228	genome_747365_rpsJ
id_006229	genome_747365_rplC
id_006230	genome_747365_rplD
id_006231	genome_747365_rplW
id_006232	genome_747365_rplB
id_006233	genome_747365_rpsS
id_006234	genome_747365_rplV
id_006235	genome_747365_rpsC
id_006236	genome_747365_rplP
id_006237	genome_747365_rpsQ
id_006238	genome_747365_rplN
id_006239	genome_747365_rplX
id_006240	genome_747365_rplE
id_006241	genome_747365_rpsH
id_006242	genome_747365_rplF
id_006243	genome_747365_rplR
id_006244	genome_747365_rpsE
id_006245	genome_747365_rplO
id_006246	genome_747365_rpsM
id_006247	genome_747365_rpsK
id_006248	genome_747365_rpsD
id_006249	genome_747365_rplQ
id_006250	genome_747365_rplM
id_006251	genome_747365_rpsI
id_006252	genome_747365_rplK
id_006253	genome_747365_rplA
id_006254	genome_747365_rplL
id_006255	genome_747365_rpsO
id_006256	genome_747365_rpsT
id_006257	genome_747365_rplS
id_006258	genome_747365_rpsP
id_006259	genome_747365_rpmB
id_006260	genome_747365_rpsB
id_006261	genome_747365_rpsU
id_006262	genome_457570_rpmG
id_006263	genome_457570_rplK
id_006264	genome_457570_rplA
id_006265	genome_457570_rplL
id_006266	genome_457570_rpsL
id_006267	genome_457570_rpsG
id_006268	genome_457570_rpsJ
id_006269	genome_457570_rplC
id_006270	genome_457570_rplD
id_006271	genome_457570_rplW
id_006272	genome_457570_rplB
id_006273	genome_457570_rpsS
id_006274	genome_457570_rplV
id_006275	genome_457570_rpsC
id_006276	genome_457570_rplP
id_006277	genome_457570_rpsQ
id_006278	genome_457570_rplN
id_006279	genome_457570_rplX
id_006280	genome_457570_rplE
id_006281	genome_457570_rpsH
id_006282	genome_457570_rplF
id_006283	genome_457570_rplR
id_006284	genome_457570_rpsE
id_006285	genome_457570_rplO
id_006286	genome_457570_rpsM
id_006287	genome_457570_rpsK
id_006288	genome_457570_rpsD
id_006289	genome_457570_rplQ
id_006290	genome_457570_rplM
id_006291	genome_457570_rpsI
id_006292	genome_457570_rplU
id_006293	genome_457570_rpsT
id_006294	genome_457570_rpsU
id_006295	genome_457570_rpmB
id_006296	genome_457570_rpsP
id_006297	genome_457570_rplS
id_006298	genome_457570_rpsB
id_006299	genome_457570_rpsO
id_006300	genome_457570_rplT
id_006301	genome_457570_rpsR
id_006302	genome_457570_rpsF
id_006303	genome_272562_rplU
id_006304	genome_272562_rpsT
id_006305	genome_272562_rpsU
id_006306	genome_272562_rpmB
id_006307	genome_272562_rpsP
id_006308	genome_272562_rplS
id_006309	genome_272562_rpsB
id_006310	genome_272562_rpsO
id_006311	genome_272562_rpsA
id_006312	genome_272562_rplT
id_006313	genome_272562_rpsI
id_006314	genome_272562_rplM
id_006315	genome_272562_rplQ
id_006316	genome_272562_rpsK
id_006317	genome_272562_rpsM
id_006318	genome_272562_rplO
id_006319	genome_272562_rpsE
id_006320	genome_272562_rplR
id_006321	genome_272562_rplF
id_006322	genome_272562_rpsH
id_006323	genome_272562_rplE
id_006324	genome_272562_rplX
id_006325	genome_272562_rplN
id_006326	genome_272562_rpsQ
id_006327	genome_272562_rplP
id_006328	genome_272562_rpsC
id_006329	genome_272562_rplV
id_006330	genome_272562_rpsS
id_006331	genome_272562_rplB
id_006332	genome_272562_rplW
id_006333	genome_272562_rplD
id_006334	genome_272562_rplC
id_006335	genome_272562_rpsJ
id_006336	genome_272562_rpsG
id_006337	genome_272562_rpsL
id_006338	genome_272562_rplL
id_006339	genome_272562_rplA
id_006340	genome_272562_rplK
id_006341	genome_272562_rpsF
id_006342	genome_477974_rplY
id_006343	genome_477974_rplK
id_006344	genome_477974_rplA
id_006345	genome_477974_rplL
id_006346	genome_477974_rpsL
id_006347	genome_477974_rpsG
id_006348	genome_477974_rpsJ
id_006349	genome_477974_rplC
id_006350	genome_477974_rplD
id_006351	genome_477974_rplW
id_006352	genome_477974_rplB
id_006353	genome_477974_rpsS
id_006354	genome_477974_rplV
id_006355	genome_477974_rpsC
id_006356	genome_477974_rplP
id_006357	genome_477974_rpsQ
id_006358	genome_477974_rplN
id_006359	genome_477974_rplX
id_006360	genome_477974_rplE
id_006361	genome_477974_rpsH
id_006362	genome_477974_rplF
id_006363	genome_477974_rplR
id_006364	genome_477974_rpsE
id_006365	genome_477974_rplO
id_006366	genome_477974_rpsM
id_006367	genome_477974_rpsK
id_006368	genome_477974_rpsD
id_006369	genome_477974_rplQ
id_006370	genome_477974_rplM
id_006371	genome_477974_rpsI
id_006372	genome_477974_rpsB
id_006373	genome_477974_rpmB
id_006374	genome_477974_rpsP
id_006375	genome_477974_rplS
id_006376	genome_477974_rpsO
id_006377	genome_477974_rplT
id_006378	genome_477974_rplU
id_006379	genome_477974_rpsU
id_006380	genome_477974_rpsT
id_006381	genome_477974_rpsR
id_006382	genome_477974_rpsF
id_006383	genome_1064535_rplU
id_006384	genome_1064535_rpmB
id_006385	genome_1064535_rplL
id_006386	genome_1064535_rplA
id_006387	genome_1064535_rplK
id_006388	genome_1064535_rpsF
id_006389	genome_1064535_rpsR
id_006390	genome_1064535_rpsL
id_006391	genome_1064535_rpsG
id_006392	genome_1064535_rpsJ
id_006393	genome_1064535_rplC
id_006394	genome_1064535_rplD
id_006395	genome_1064535_rplW
id_006396	genome_1064535_rplB
id_006397	genome_1064535_rpsS
id_006398	genome_1064535_rplV
id_006399	genome_1064535_rpsC
id_006400	genome_1064535_rplP
id_006401	genome_1064535_rpsQ
id_006402	genome_1064535_rplN
id_006403	genome_1064535_rplX
id_006404	genome_1064535_rplE
id_006405	genome_1064535_rpsH
id_006406	genome_1064535_rplF
id_006407	genome_1064535_rplR
id_006408	genome_1064535_rpsE
id_006409	genome_1064535_rplO
id_006410	genome_1064535_rpsM
id_006411	genome_1064535_rpsK
id_006412	genome_1064535_rplQ
id_006413	genome_1064535_rpsD
id_006414	genome_1064535_rplT
id_006415	genome_1064535_rpsP
id_006416	genome_1064535_rplM
id_006417	genome_1064535_rpsI
id_006418	genome_1064535_rpsO
id_006419	genome_1064535_rplS
id_006420	genome_1064535_rpsT
id_006421	genome_1064535_rpsB
id_006422	genome_169963_rpsF
id_006423	genome_169963_rpsR
id_006424	genome_169963_rplK
id_006425	genome_169963_rplA
id_006426	genome_169963_rplL
id_006427	genome_169963_rpsO
id_006428	genome_169963_rpsU
id_006429	genome_169963_rpsT
id_006430	genome_169963_rplU
id_006431	genome_169963_rpsD
id_006432	genome_169963_rpsB
id_006433	genome_169963_rplT
id_006434	genome_169963_rplS
id_006435	genome_169963_rpsP
id_006436	genome_169963_rpmB
id_006437	genome_169963_rpsI
id_006438	genome_169963_rplM
id_006439	genome_169963_rplQ
id_006440	genome_169963_rpsK
id_006441	genome_169963_rpsM
id_006442	genome_169963_rplO
id_006443	genome_169963_rpsE
id_006444	genome_169963_rplR
id_006445	genome_169963_rplF
id_006446	genome_169963_rpsH
id_006447	genome_169963_rplE
id_006448	genome_169963_rplX
id_006449	genome_169963_rplN
id_006450	genome_169963_rpsQ
id_006451	genome_169963_rplP
id_006452	genome_169963_rpsC
id_006453	genome_169963_rplV
id_006454	genome_169963_rpsS
id_006455	genome_169963_rplB
id_006456	genome_169963_rplW
id_006457	genome_169963_rplD
id_006458	genome_169963_rplC
id_006459	genome_169963_rpsJ
id_006460	genome_169963_rpsG
id_006461	genome_169963_rpsL
id_006462	genome_515619_rplK
id_006463	genome_515619_rplA
id_006464	genome_515619_rplL
id_006465	genome_515619_rpsL
id_006466	genome_515619_rpsG
id_006467	genome_515619_rpsJ
id_006468	genome_515619_rplC
id_006469	genome_515619_rplD
id_006470	genome_515619_rplW
id_006471	genome_515619_rplB
id_006472	genome_515619_rpsS
id_006473	genome_515619_rplV
id_006474	genome_515619_rpsC
id_006475	genome_515619_rplP
id_006476	genome_515619_rpsQ
id_006477	genome_515619_rplN
id_006478	genome_515619_rplX
id_006479	genome_515619_rplE
id_006480	genome_515619_rpsH
id_006481	genome_515619_rplF
id_006482	genome_515619_rplR
id_006483	genome_515619_rpsE
id_006484	genome_515619_rplO
id_006485	genome_515619_rpsM
id_006486	genome_515619_rpsK
id_006487	genome_515619_rpsD
id_006488	genome_515619_rplQ
id_006489	genome_515619_rpsP
id_006490	genome_515619_rplS
id_006491	genome_515619_rpsT
id_006492	genome_515619_rpmB
id_006493	genome_515619_rplU
id_006494	genome_515619_rpsB
id_006495	genome_515619_rpsU
id_006496	genome_515619_rpsO
id_006497	genome_515619_rplT
id_006498	genome_515619_rpsI
id_006499	genome_515619_rplM
id_006500	genome_515619_rpsF
id_006501	genome_2674991_rpsT
id_006502	genome_2674991_rpsU
id_006503	genome_2674991_rpsD
id_006504	genome_2674991_rpmB
id_006505	genome_2674991_rpsP
id_006506	genome_2674991_rplS
id_006507	genome_2674991_rpsB
id_006508	genome_2674991_rpsO
id_006509	genome_2674991_rplU
id_006510	genome_2674991_rplT
id_006511	genome_2674991_rpsI
id_006512	genome_2674991_rplM
id_006513	genome_2674991_rplQ
id_006514	genome_2674991_rpsK
id_006515	genome_2674991_rpsM
id_006516	genome_2674991_rplO
id_006517	genome_2674991_rpsE
id_006518	genome_2674991_rplR
id_006519	genome_2674991_rplF
id_006520	genome_2674991_rpsH
id_006521	genome_2674991_rplE
id_006522	genome_2674991_rplX
id_006523	genome_2674991_rplN
id_006524	genome_2674991_rpsQ
id_006525	genome_2674991_rplP
id_006526	genome_2674991_rpsC
id_006527	genome_2674991_rplV
id_006528	genome_2674991_rpsS
id_006529	genome_2674991_rplB
id_006530	genome_2674991_rplW
id_006531	genome_2674991_rplD
id_006532	genome_2674991_rplC
id_006533	genome_2674991_rpsJ
id_006534	genome_2674991_rpsG
id_006535	genome_2674991_rpsL
id_006536	genome_2674991_rplL
id_006537	genome_2674991_rplA
id_006538	genome_2674991_rplK
id_006539	genome_2674991_rpsF
id_006540	genome_272563_rpsU
id_006541	genome_272563_rpsT
id_006542	genome_272563_rplT
id_006543	genome_272563_rplU
id_006544	genome_272563_rpsR
id_006545	genome_272563_rpsF
id_006546	genome_272563_rpmB
id_006547	genome_272563_rpsO
id_006548	genome_272563_rpsI
id_006549	genome_272563_rplM
id_006550	genome_272563_rplQ
id_006551	genome_272563_rpsD
id_006552	genome_272563_rpsK
id_006553	genome_272563_rpsM
id_006554	genome_272563_rplO
id_006555	genome_272563_rpsE
id_006556	genome_272563_rplR
id_006557	genome_272563_rplF
id_006558	genome_272563_rpsH
id_006559	genome_272563_rplE
id_006560	genome_272563_rplX
id_006561	genome_272563_rplN
id_006562	genome_272563_rpsQ
id_006563	genome_272563_rplP
id_006564	genome_272563_rplV
id_006565	genome_272563_rpsS
id_006566	genome_272563_rplB
id_006567	genome_272563_rplW
id_006568	genome_272563_rplD
id_006569	genome_272563_rplC
id_006570	genome_272563_rpsJ
id_006571	genome_272563_rplS
id_006572	genome_272563_rpsP
id_006573	genome_272563_rpsB
id_006574	genome_272563_rpsG
id_006575	genome_272563_rpsL
id_006576	genome_272563_rplL
id_006577	genome_272563_rplA
id_006578	genome_272563_rplK
id_006579	genome_931626_rpsL
id_006580	genome_931626_rpsG
id_006581	genome_931626_rpmG
id_006582	genome_931626_rplK
id_006583	genome_931626_rplA
id_006584	genome_931626_rplL
id_006585	genome_931626_rpsT
id_006586	genome_931626_rpsB
id_006587	genome_931626_rpsO
id_006588	genome_931626_rplT
id_006589	genome_931626_rplU
id_006590	genome_931626_rplS
id_006591	genome_931626_rpsP
id_006592	genome_931626_rpmB
id_006593	genome_931626_rpsU
id_006594	genome_931626_rpsI
id_006595	genome_931626_rplM
id_006596	genome_931626_rplQ
id_006597	genome_931626_rpsD
id_006598	genome_931626_rpsK
id_006599	genome_931626_rpsM
id_006600	genome_931626_rplO
id_006601	genome_931626_rpsE
id_006602	genome_931626_rplR
id_006603	genome_931626_rplF
id_006604	genome_931626_rpsH
id_006605	genome_931626_rplE
id_006606	genome_931626_rplX
id_006607	genome_931626_rplN
id_006608	genome_931626_rpsQ
id_006609	genome_931626_rplP
id_006610	genome_931626_rpsC
id_006611	genome_931626_rplV
id_006612	genome_931626_rpsS
id_006613	genome_931626_rplB
id_006614	genome_931626_rplW
id_006615	genome_931626_rplD
id_006616	genome_931626_rplC
id_006617	genome_931626_rpsJ
id_006618	genome_931626_rpsR
id_006619	genome_931626_rpsF
id_006620	genome_1679721_rplT
id_006621	genome_1679721_rpsO
id_006622	genome_1679721_rpsF
id_006623	genome_1679721_rpsT
id_006624	genome_1679721_rpsU
id_006625	genome_1679721_rpsB
id_006626	genome_1679721_rplK
id_006627	genome_1679721_rplA
id_006628	genome_1679721_rpmB
id_006629	genome_1679721_rpsA
id_006630	genome_1679721_rplU
id_006631	genome_1679721_rplS
id_006632	genome_1679721_rpsP
id_006633	genome_1679721_rpsL
id_006634	genome_1679721_rpsG
id_006635	genome_386490_rplK
id_006636	genome_386490_rplA
id_006637	genome_386490_rplL
id_006638	genome_386490_rpsL
id_006639	genome_386490_rpsG
id_006640	genome_386490_rpsJ
id_006641	genome_386490_rplC
id_006642	genome_386490_rplD
id_006643	genome_386490_rplW
id_006644	genome_386490_rplB
id_006645	genome_386490_rpsS
id_006646	genome_386490_rplV
id_006647	genome_386490_rpsC
id_006648	genome_386490_rplP
id_006649	genome_386490_rpsQ
id_006650	genome_386490_rplN
id_006651	genome_386490_rplX
